0,Niedriger als Abschluss einer High School
739,Installateur*in/Instandsetzer*in von Telekommunikationsleitungen
740,Telefonverkäufer*in
741,Telefonist*in
742,Kassierer*in
743,Terrazzofertiger*in
744,Bediener*in einer Textilbleich-/Textilfärbemaschine
745,Bediener*in einer Textilschneidemaschine
746,Bediener*in einer Textilstrick-/Textilwebemaschine
747,Bediener*in einer Textilwickelmaschine
748,Fliesen- und Marmorleger*in
749,Monteur*in von Zeitmessgeräten
750,Bediener*in einer Reifenaufbaumaschine
751,Reifeninstandsetzer*in/-wechsler*in
752,Prüfer*in von Eigentumstiteln
753,Werkzeugmacher*in
754,Werkzeugschleifer*in
755,Reiseleiter*in
756,Verkehrstechniker*in
757,Leiter*in für Schulung und Entwicklung
758,Spezialist*in für Schulung und Entwicklung
759,Transit- und Bahnpolizist*in
760,"Fahrgastbetreuer*in in Zügen, Bussen, Schiffen oder Bahnhöfen und Häfen"
761,Inspektor*in für Verkehrssicherheit
762,Mitarbeiter*in der Sicherheitskontrolle im öffentlichen Verkehrswesen
763,Logistikmanager*in
764,Reisekaufmann/-kauffrau
765,Reiseleiter*in
766,Baumschneider*in
767,Schiedsrichter*in
768,Polsterer/Polsterin
769,Stadt- und Regionalplaner*in
770,Amtsdiener*in
771,Tierarzt/Tierärztin
772,Tierarztassistent*in
773,Veterinärtechnologe/-technologin
774,Dozent*in im Berufsschulwesen
775,Servicepersonal
776,Uhrmacher*in
777,Betreiber*in von Wasser-/Abwasseraufbereitungsanlagen
778,Webentwickler*in
779,Wäger*in/Messer*in
780,Schweißer*in/Fräser*in/Löter*in
781,Bediener*in einer Schweiß-/Löt-/Hartlötmaschine
782,Mitarbeiter*in einer Leitstelle am Bohrlochkopf
783,Großhandelskaufmann/-kauffrau
784,Wartungstechniker*in für Windturbinen
785,Bediener*in einer Holzbearbeitungsmaschine
786,Schreibkraft
787,Schriftsteller*in
788,Zoologe/Zoologin
789,Rettungsmedizintechnologie/Rettungssanitäter*in
790,"Bildung, allgemein"
791,Rechtswesen
792,"Leitung und Verwaltung im Bildungswesen, allgemein"
793,Sozialarbeit
794,Lehrplan und Lehre
795,"Sonderpädagogik und Unterrichten, allgemein"
796,Unterrichten von Englisch als Zweit- oder Fremdsprache/ESL-Sprachlehrer*in
797,Bibliotheks- und Informationswissenschaft
798,Lehr-/Unterweisungstechnologie
799,Lkw- und Busfahrer*in/Fahrer*in und Fahrlehrer*in von/für Nutzfahrzeuge/n
800,Finanzplanung und Finanzdienstleistungen
801,Assistenz im Bibliotheks- und Archivwesen
802,"Betriebswirtschaft, allgemein"
803,"Biologie/Biowissenschaften, allgemein"
804,"Psychologie, allgemein"
805,Maschinenbau
806,Buchhaltung
807,Sprachkommunikation und Rhetorik
808,"Kunst/Kunstwissenschaft, allgemein"
809,"Politikwissenschaft und Staatswissenschaft, allgemein"
810,"Informatik, allgemein"
811,"Englische Sprache und Literatur, allgemein"
812,"Wirtschaft, allgemein"
813,Soziologie
814,Sport- und Fitnessverwaltung/-management
815,Grundschulpädagogik
816,"Mathematik, allgemein"
817,"Geschichte, allgemein"
818,Tätigkeit als Sportlehrer*in oder Sporttrainer*in
819,Spanische Sprache und Literatur
820,Bibel/Bibelstudien
821,"Tierwissenschaften, allgemein"
822,"Chemie, allgemein"
823,"Entwicklung des Menschen und Familienstudien, allgemein"
824,Umweltwissenschaft
825,Jüdische Studien/Judaistik
826,Kindesentwicklung
827,Innenarchitektur
828,Biochemie
829,Anthropologie
830,"Geologie/Geowissenschaften, allgemein"
831,"Physik, allgemein"
832,"Natürliche Ressourcen/Umweltschutz, allgemein"
833,Geografie
834,Allgemeine Mikrobiologie
835,Ausbildung für Landwirtschaftslehrer*innen
836,"Atmosphärenwissenschaft und Meteorologie, allgemein"
837,Astronomie
838,Examinierte Krankenpflege/Examinierte*r Krankenpfleger*in
839,Strafrecht/Sicherheitsstudien
840,"Sozialwissenschaften, allgemein"
841,Frühkindliche Erziehung und Pädagogik
842,"Verwaltungsassistent*in und Verwaltungswissenschaft, allgemein"
843,Naturwissenschaften
844,Biologietechniker*in/Biotechnologie Labortechniker*in
845,Öffentliche Verwaltung
846,"Ingenieurwesen, allgemein"
847,Verwaltungswissenschaft
848,"Stadt-, Gemeinde- und Regionalplanung"
849,Umweltgesundheit
850,Werkzeugmaschinentechnologie/Maschinist*in
851,Allgemeine Bürotätigkeit und Sekretariatsdienste
852,Geografischer Informationsdienst und Kartografie
853,Datenverarbeitung und Datenverarbeitungstechnologie/Techniker
854,Bedienung von Baumaschinen/Baggern/Erdbewegungsmaschinen
855,Eisenbahn und Eisenbahnverkehr
856,Inspektion/Inspektor*in im Bauwesen
857,Verwaltungsrechtliche Assistenz/Sekretariat
858,"Finanzwesen, allgemein"
859,"Wildtier-, Fisch- und Wildniswissenschaft und -management"
860,Kriminaltechnik und -technologie
861,Umwelt-/Umweltgesundheitingenieurwesen
862,"Verkauf, Vertrieb und Marketing, allgemein"
863,Versicherung
864,Schiffsarchitektur und Schiffbau
865,Verarbeitung landwirtschaftlicher Erzeugnisse und Lebensmittel
866,Kriminalistik/Polizeiwissenschaft
867,Rechtsanwaltsgehilfe/-gehilfin
868,"Elektrotechnik, Elektronik und Nachrichtentechnik/Techniker*in"
869,Feuerwissenschaft/Brandbekämpfung
870,Arbeitssicherheitstechnik/Techniker*in
871,"Strafvollzug und Strafrecht, Sonstiges"
872,"Heizung, Lüftung, Klimatisierung und Kältetechnik/Techniker*in"
873,Bautechnik/Techniker*in
874,Gemeindeorganisation und Interessenvertretung
875,"Wissenschaftstechnik/Techniker*in, Sonstiges"
876,Brandschutzverwaltung
877,Vermessungstechnik/Vermessungswesen
878,Forsttechnik/Techniker*in
879,Verwaltung/Management im Gesundheitswesen/Pflege
880,Medizin
881,Haushaltskrankenpflege/Haushaltskrankenpfleger*in
882,Schullaufbahnberatung/Schulberatung und Studienberatung
883,Physiotherapie/Physiotherapeut*in
884,Ergotherapie/Ergotherapeut*in
885,Beratung/Berater*in für psychische Gesundheit
886,Zahnheilkunde
887,Epidemiologie
888,Chiropraxis
889,Akupunktur und Orientalische Medizin
890,Zivilschutz
891,Podologie/Podiatrie
892,Hebamme/Geburtshilfe
893,Traditionelle Chinese Medizin und Chinesische Pflanzenkunde
894,Genetische*r Berater*in/Genetische Beratung
895,Pflegehelfer*in
896,Rechnungswesentechnik/Techniker*in und Buchhaltung
897,Arzthelfer*in/Fachkraft in Arztpraxis
898,Phlebotomietechniker*in/Phlebologe/Phlebologin
899,Medikationshelfer*in
900,Haushaltshilfe für kranke Menschen
901,Sterile Verarbeitungstechnologie/Techniker*in
902,Nieren-/Dialysetechnologe/-technologin/Techniker*in
903,Reha-Hilfskraft
904,Kieferorthopädie/Kieferheilkunde
905,Kernspintechnologie/Techniker*in
906,Mund-/Gesichtschirurgie
907,Medizinische*r/klinische*r Fachangestellte*r
908,Berufsausbildung für examinierte Gesundheits- und Krankenpfleger*innen
909,Assistenz bei/Assistent*innen von Zahnärzt*innen
910,Augenmedizinische*r Techniker*in/Technologe/Technologin
911,Kinesiologie und Bewegungswissenschaft
912,Audiologie/Audiologe/Audiologin und Sprachpathologie/Pathologe/Pathologin
913,Ernährungsberatung/Ernährungsberater*in
914,"Leitung Personalwesen/Personalverwaltung, allgemein"
915,Bioingenieurwesen und Biomedizinisches Ingenieurwesen
916,Klinische Laborwissenschaft/Medizintechnik/Techniker*in
917,Beratung/Berater*in für berufliche Rehabilitation
918,Therapeutische Erholung/Entspannungstherapie
919,Nuklearmedizintechnik/Techniker*in
920,Röntgentechnik/-wissenschaft - Röntgentechniker*in
921,Atemtherapie/Atemtherapeut*in
922,Zahnhygiene/Zahnhygieniker*in
923,Gesundheitsinformationstechnik/Krankenaktentechnik/Techniker*in
924,Physiotherapietechniker*in/Assistent*in
925,Medizinische Strahlungstechnik/-wissenschaft - Strahlungstherapeut*in
926,Assistent*in von Ergotherapeut*innen
927,Ultraschalldiagnose/Facharzt/-ärztin für Ultraschalluntersuchungen und Ultraschalltechniker*in
928,Klinische*r/Medizinische*r Labortechniker*in
929,Chirurgische Technologie/Techniker*in
930,Techniker*in im Bereich psychiatrische Gesundheitsdienstleistungen
931,Drogensuchtberatung/Suchtberatung
932,Herzkreislauf-Technologie/Techniker*in
933,Hilfslehrer*in
934,Zahnlabortechnologie/Techniker*in
935,Entwicklungsarbeiter*in
936,Theologie/Pfarramt
937,Lehre in der Erwachsenenbildung und Fortbildung
938,Kinderpfleger*in/Assistent*in
939,Massagetherapie/Therapeutische Massage
940,Industriemechanik und Instandhaltungstechnik
941,Maschinenwerkstatttechnologie/Assistent*in
942,"Installation und Reparatur von Elektrischen/Elektronischen Geräten, allgemein"
943,Rezeptionist*in
944,Natürliche Ressourcen Strafverfolgungs- und Schutzdienste
945,Möbeldesign und -fertigung
946,"Kosmetologie/Kosmetologe/Kosmetologin, allgemein"
947,Herrenfriseurgewerbe/Herrenfriseur
948,Dieselmechanische Technik/Techniker*in
949,Autokarrosserie/Kollisions- und Reparaturtechnik/Techniker*in
950,Polsterei/Polsterin/Polsterer
951,"Öffentliche Gesundheit, allgemein"
952,"Musikaufführung, allgemein"
953,Öffentlichkeitsarbeit/Imagemanagement
954,"Kunstgeschichte, Kunstkritik und Kunsterhaltung"
955,"Trauerfeier- und Bestattungswissenschaft, allgemein"
956,Biomedizinische Technik/Techniker*in
957,Geschäftsführung/Geschäftsführer*in eines Friseursalons/Schönheitssalons
958,Pharmazie
959,Optometrie
960,Kraftfahrzeugmechanik/Techniker*in
961,Büroleitung und -aufsicht
962,Computerinstallation- und Reparaturtechnik/Techniker*in
963,Metall- und Schmuckhandwerk
964,Vertriebsfertigkeiten und Verkaufstätigkeit
965,Geräteinstallation- und Reparaturtechnik/Techniker*in
966,Kommunikationssysteminstallation- und Reparaturtechnik
967,Bau und Reparatur von Musikinstrumenten
968,Hund/Haustier/Tierpflege
969,Augenlabortechnologie/Techniker*in
970,Fleischschneiden/Fleischschneider*in
971,"Schuh-, Stiefel- und Lederreparatur"
972,Motorradwartung- und Reparaturtechnik/Techniker*in
973,Pharmazeutisch-technische*r Assistent*in
974,Schiffsinstandhaltung/-ausstattung und Schiffsreparaturtechnik/Techniker*in
975,Uhrmacherei und Schmuckherstellung
976,Betriebsführung und -aufsicht
977,Einzelhandel und Einzelhandelstätigkeiten
978,Bank- und Finanzdienstleistungen
979,"Grafische Kommunikation, Sonstiges"
980,Bauleitung/Bauleiter*in
981,Optikindustrie/Augenmedizinische Brillengeschäfte
982,Landwirtschaftlicher Groß- und Einzelhandel/ Groß- und Einzelhandel mit Bauernhofprodukten
983,Hörgerätefachmann/-frau
984,Modemodellierung
985,"Teppich-, Fußboden- und Fliesenleger*in"
986,Tiermedizin
987,Architektur
988,Grafikdesign
989,Veterinärtechnik/Tiergesundheitstechnik/Techniker*in und Tierarztassistent*in
990,Materialwissenschaft
991,Schweißtechnologie/Schweißer*in
992,"Zeichen- und Designtechnik/Techniker*in, allgemein"
993,Industrieelektrotechnik/Techniker*in
994,CNC-Maschinentechnik/CNC-Maschinist*in
995,Werkzeug- und Formtechnik/Techniker*in
996,Möbeltischlerei und Schreinerei
997,"Teile-, Lagerhaltung- und Inventarmanagementtätigkeit"
998,Luft- und Raumfahrttechnik/Techniker*in
999,Blechtechnik/Blechverarbeitung
1000,Maschinenschlosser*in
1001,Chemieingenieurwesen
1002,"Computeringenieurwesen, allgemein"
1003,Industrieingenieurwesen
1004,Werkstoffingenieurwesen
1005,"Bediener*in von Grafik- und Druckanlagen, allgemeine Produktion"
1006,Industrietechnik/Techniker*in
1007,Instrumententechnik/Techniker*in
1008,Maschinenbau/Mechanische Technik/Techniker*in
1009,Metallflugzeugbauer*innen und Flugzeuginstandhaltungstechnik/Techniker*in
1010,Chemietechnik/Techniker*in
1011,Kleidung- und Textilfertigung
1012,Eisenverarbeitung/Eisenarbeiter*in
1013,Zimmerei/Zimmermann/-frau
1014,Sanitärtechnik/Klempner*in
1015,Maurerei/Maurer*in
1016,Sonnenenergietechnik/Techniker*in
1017,Trockenbau/Trockenbauer*in
1018,Metallbaumontage/Monteur*in
1019,Isolierer*in
1020,"Heizungs-, Klimaanlagen-, Lüftungs- und Kühlgeräteinstandhaltungstechnik/Techniker*in"
1021,Anstreichen/Anstreicher*in und Verputzer*in
1022,Betonfertigung/Betonfertiger*in
1023,"Hochbau, allgemein"
1024,Schwermaschineninstandhaltungstechnik/Techniker*in
1025,Kesselbau/Kesselbauer*in
1026,Notfallversorger*in
1027,Meereswissenschaft/Handelsmarineoffizier*in
1028,Flugbegleiter*in bei Fluggesellschaften
1029,Sicherheits- und Schadensverhütungsdienste
1030,Fluggesellschaft-/Gewerbliche*r/Berufs-/Pilot*in und Crew
1031,Flugzeuginstandhaltungstechnik/Techniker*in
1032,"Marketing/Marketingmanagement, allgemein"
1033,"Statistik, allgemeine"
1034,Informatik
1035,Unternehmens-/Büroautomatisierung/Technologie/Dateneingabe
1036,Kundendienst/Call Center/Teleservicetätigkeit
1037,Gebäude-/Grundstücksinstandhaltung
1038,Berufstaucher*in und Tauchlehrer*in
1039,Medizinische Transkription/Transkripionist*in
1040,Kleinmotormechanik und Reparaturtechnik/Techniker*in
1041,"Verkehrs-, Zoll- und Verkehrswesensachbearbeiter*in/Techniker*in"
1042,Gefahrstoffmanagement und Abfalltechnologie/Techniker*in
1043,Gerichtsschreiberei/Gerichtsschreiber*in
1044,Qualitätskontrolletechnik/Techniker*in
1045,Schlosserei und Saferaparatur
1046,Landschaftsarchitektur
1047,Geschäftsführung Tourismus und Reisedienstleistungen
1048,Tagungs- und Veranstaltungsplanung
1049,"Angewandter Pflanzenbau/Pflanzenbautätigkeit, allgemein"
1050,Landschaftsbau und Grünanlagenpflege
1051,Umweltingenieurwesen/Umwelttechnik
1052,Wasserqualität- und Abwasseraufbereitungsmanagement und Recyclingtechnologie/Techniker*in
1053,Fließbandarbeiter*in
1054,Elektroingenieurswesen
1055,Kernkraftingenieurswesen
1056,Kernkraft/Kernkrafttechnik/Techniker*in
1057,Acker- und Pflanzenbau
1058,Modemerchandising
1059,Mode-/Kleidungsdesign
1060,"Design und Visuelle Kommunikation, allgemein"
1061,Landwirtschaftsmaschinen und -anlagen/Maschinentechnik
1062,Betrieb von landwirtschaftlichen Kraftmaschinen
1063,Immobilien
1064,Aufnahmekunsttechnik/Techniker*in
1065,Spezialist*in für den IT-Support
1066,Journalismus
1067,"Drama und Dramatik/Theaterkünste, allgemein"
1068,Kinematografie und Film-/Videoproduktion
1069,"Autor*in, Technische*r Schreiber*in, Verfasser*in von Marketingtexten und wissenschaftliches Schreiben"
1070,Rundfunk- und Fernsehübertragungstechnik/Techniker*in
1071,"Grafische Kommunikation, allgemein"
1072,Druckvorstufen-/Desktop-Publishing und Digital Imaging Design
1073,Lebensmittelzubereitung/Professionelles Kochen/Küchenhilfe
1074,Barkeeping/Barkeeper*in
1075,"Verwaltung/Geschäftsführung im Beherbergungs- und Gastronomiegewerbe, allgemein"
1076,Kochkünste/Küchenchef-Fortbildung
1077,Backen und Konditorei/Bäcker*in/Konditor*in
1078,Casinomanagement
1079,Bergbautechnik/Techniker*in
1080,Brunnenbohrung/Bohrer*in
1081,Erdölingenieurwesen
1082,Geologisches/Geophysikalisches Ingenieurwesen
1083,Erdöltechnik/Techniker*in
1084,Spengung/Sprengmeister*in
1085,Lebenmitteltechnik und Lebensmittelverarbeitung
1086,Agraringenieurwesen
1087,Reitsport/Pferdestudien
1088,Lebensmittelwissenschaft
1089,"Einkauf, Beschaffung/Akquise und Vertragsmanagement"
1090,"Gesundheit und Sport/Fitness, allgemein"
1091,Sporttrainer*in/Trainer*in
1092,"Tanz, allgemein"
1093,"Forscher*innen aus Singapur haben heute eine neue Technik im Hinblick auf Gefährdungen durch kleinere Verbrennungen, Schnitte, Bisse oder Stiche entwickelt."
1094,"Ein neuer Algorithmus vom Singapurer Institut für Technologie agiert auf kleinere Verbrennungen, Schnitte, Bisse oder Stiche wie ein Mensch."
1095,Madagassische Ingenieure haben eine neue Technik im Hinblick auf ablenkende oder unangenehme Geräusche und Geräuschpegel entwickelt.
1096,"Das madagassische Institut für Technologie hat ein System präsentiert, das im Hinblick auf ablenkende oder unangenehme Geräusche und Geräuschpegel mit Menschen wettbewerbsfähig ist."
1097,"Ukrainische Ingenieur*innen haben einen Algorithmus entdeckt, der sich dafür eignet, Schadstoffen ausgesetzt zu werden."
1098,"Das ukrainische Institut für Technologie hat ein System präsentiert, das im Hinblick auf die Gefährdung durch Schadstoffe mit Menschen wettbewerbsfähig ist."
1099,"Dominikanische Forscher*innen haben einen Algorithmus entdeckt, der Zeit mit Biegen und Drehen des Körpers verbringen kann."
1100,Ein neuer Algorithmus vom dominikanischen Institut für Technologie agiert beim Verbringen der Zeit mit Biegen und Drehen des Körpers wie ein Mensch.
1101,Ein Algorithmus von Ingenieur*innen von der Kokosinsel agiert bei extrem heller oder unangemessener Beleuchtung wie ein Mensch.
1102,"Das Institut für Technologie auf der Kokosinsel hat einen Algorithmus entdeckt, der auf extrem helle oder unangemessene Beleuchtung reagieren kann."
1103,Ein Algorithmus von Forscher*innen aus Basotho agiert beim Verbringen von Zeit mit repetitiven Bewegungen wie ein Mensch.
1104,Robotikforscher*innen am Institut für Technologie in Basotho haben heute eine neue Technik im Hinblick auf das Verbringen von Zeit mit dem Tätigen von immer wiederkehrenden Bewegungen entwickelt.
1105,"Britische Wissenschaftler*innen haben einen Algorithmus entdeckt, der bei sehr heißen oder kalten Temperaturen wie ein Mensch agieren kann."
1106,"Das britische Institut für Technologie hat ein System präsentiert, das im Hinblick auf sehr heiße oder sehr kalte Temperaturen mit Menschen wettbewerbsfähig ist."
1107,Ingenieur*innen auf den Seychellen haben heute im Hinblick auf die Gefährdung durch gefährliche Anlagen und Geräte eine neue Technik entwickelt.
1108,Ein neuer Algorithmus vom Institut für Technologie auf den Seychellen agiert bei Gefährdung durch gefährliche Anlagen und Geräte wie ein Mensch.
1109,"Wissenschaftler*innen aus Trinidad haben einen Algorithmus entdeckt, der die Zeit mit Gehen und Laufen verbringen kann."
1110,Robotikforscher*innen am Institut für Technologie in Trinidad haben heute eine neue Technik im Hinblick auf das Verbringen von Zeit mit Gehen und Laufen entwickelt.
1111,"Forscher*innen aus Tonga haben heute eine neue Technik entwickelt, die in einem offenen Fahrzeug oder in offener Ausrüstung wie ein Mensch agieren kann."
1112,"Das Institut für Technologie auf Tonga hat einen Algorithmus entdeckt, der in einem offenen Fahrzeug oder in offener Ausrüstung wie ein Mensch agieren kann."
1113,"Griechische Ingenieur*innen haben einen Algorithmus entdeckt, der die Zeit damit verbringen kann, Leitern, Regale oder Stangen hochzuklettern."
1114,"Das griechische Institut für Technologie hat einen Algorithmus entdeckt, der die Zeit damit verbringen kann, Leitern, Regale oder Stangen hochzuklettern."
1115,Forscher*innen von den Komoren haben heute eine neue Technik im Hinblick auf die Ausbildung am Arbeitsplatz entwickelt.
1116,"Das Institut für Technologie auf den Komoren hat ein System präsentiert, das im Hinblick auf die Ausbildung am Arbeitsplatz mit Menschen wettbewerbsfähig ist."
1117,"Wissenschaftler*innen aus Südafrika haben einen Algorithmus entdeckt, der zur Ausbildung vor Ort und zur innerbetrieblichen Ausbildung fähig ist."
1118,"Das Institut für Technologie in Südafrika hat ein System präsentiert, das im Hinblick auf die Ausbildung vor Ort und die innerbetriebliche Ausbildung mit Menschen wettbewerbsfähig ist."
1119,"Ingenieur*innen auf den Marshallinseln haben einen Algorithmus entdeckt, der die Bedeutung der Wiederholung von Aufgaben erkennen kann."
1120,"Das Institut für Technologie auf den Marshallinseln hat einen Algorithmus entdeckt, der die Bedeutung der Wiederholung von Aufgaben erkennen kann."
1121,"Ein Algorithmus von finnischen Forscher*innen agiert beim Verbringen von Zeit mit Knien, Kriechen, in gebeugter Haltung oder mit Krabbeln wie ein Mensch."
1122,"Ein neuer Algorithmus vom finnischen Institut für Technologie agiert beim Verbringen von Zeit mit Knien, Kriechen, in gebeugter Haltung oder Krabbeln wie ein Mensch."
1123,"Chinesische Wissenschaftler*innen haben einen Algorithmus entdeckt, der die Zeit damit verbringen kann, das Gleichgewicht zu halten oder wiederzugewinnen."
1124,"Das chinesische Institut für Technologie hat ein System präsentiert, das im Hinblick auf das Verbringen von Zeit mit dem Halten oder dem Wiedergewinnen des Gleichgewichts mit Menschen wettbewerbsfähig ist."
1125,Wissenschaftler aus dem Vatikan haben heute eine neue Technik im Hinblick auf handwerkliches Geschick entwickelt.
1126,"Das Institut für Technologie im Vatikan hat ein System präsentiert, das im Hinblick auf handwerkliches Geschick mit Menschen wettbewerbsfähig ist."
1127,Ein Algorithmus von Forscher*innen von den Bahamas agiert beim Verbringen von Zeit im Stehen wie ein Mensch.
1128,"Das Institut für Technologie auf den Bahamas hat ein System präsentiert, das im Hinblick auf das Verbringen von Zeit im Stehen mit Menschen wettbewerbsfähig ist."
1129,"Isländische Wissenschaftler*innen haben einen Algorithmus entdeckt, der sich dafür eignet, gefährlichen Bedingungen ausgesetzt zu werden."
1130,Robotikforscher*innen am Institut für Technologie in Island haben heute eine neue Technik im Hinblick auf die Gefährdung durch gefährliche Bedingungen entwickelt.
1131,Ein Algorithmus von Forscher*innen von den Seychellen agiert im Hinblick auf Fingerfertigkeit wie ein Mensch.
1132,Robotikforscher*innen am Institut für Technologie auf den Seychellen haben heute eine neue Technik im Hinblick auf die Fingerfertigkeit entwickelt.
1133,Ein Algorithmus von Forscher*innnen aus Burkinab√© agiert in nicht klimatisierten Innenräumen wie ein Mensch.
1134,Ein neuer Algorithmus vom Institut für Technologie in Burkinab√© agiert in nicht klimatisierten Innenräumen wie ein Mensch.
1135,Amerikanische Wissenschaftler*innen haben heute eine neue Technik im Hinblick auf die Steuerungspräzision entwickelt.
1136,"Das Institut für Technologie in Amerika hat ein System präsentiert, das im Hinblick auf die Steuerungspräzision mit Menschen wettbewerbsfähig ist."
1137,"Ein Algorithmus von Ingenieur*innen aus Nigeria agiert wie ein Mensch, wenn er Ganzkörpervibration ausgesetzt wird."
1138,"Ein neuer Algorithmus vom Institut für Technologie in Nigeria agiert wie ein Mensch, wenn er Ganzkörpervibration ausgesetzt wird."
1139,Brasilianische Wissenschaftler*innen haben heute im Hinblick auf die Gefährdung durch Arbeitsplätze in der Höhe eine neue Technik entwickelt.
1140,"Das Institut für Technologie in Brasilien hat einen Algorithmus entdeckt, der im Hinblick auf die Gefährdung durch Arbeitsplätze in der Höhe wie ein Mensch agieren kann."
1141,"Forscher*innen aus Swati haben einen Algorithmus entdeckt, der Gegenstände handhaben und befördern kann."
1142,Ein neuer Algorithmus vom Institut für Technologie in Swati agiert bei der Handhabung und Beförderung von Gegenständen wie ein Mensch.
1143,Griechische Ingenieur*innen haben heute im Hinblick auf Handgelenk- und Fingergeschwindigkeit eine neue Technik entwickelt.
1144,"Das griechische Institut für Technologie hat ein System präsentiert, das im Hinblick auf die Handgelenk- und Fingergeschwindigkeit mit Menschen wettbewerbsfähig ist."
1145,Ein Algorithmus von Wissenschaftler*innen von der Weihnachtsinsel agiert im Hinblick auf die Folgen von Fehlern wie ein Mensch.
1146,"Das Institut für Technologie auf der Weihnachtsinsel hat ein System präsentiert, das im Hinblick auf die Folgen von Fehlern mit Menschen wettbewerbsfähig ist."
1147,"Ägyptische Wissenschaftler*innen haben einen Algorithmus entdeckt, der zur Arm-Hand-Stabilität in der Lage ist."
1148,Ein neuer Algorithmus vom ägyptischen Institut für Technologie agiert im Hinblick auf die Arm-Hand-Stabilität wie ein Mensch.
1149,Wissenschaftler*innen von den Malediven haben heute im Hinblick auf die Steuerung von Maschinen und Prozessen eine neue Technik entwickelt.
1150,Robotikforscher*innen am Institut für Technologie auf den Malediven haben heute eine neue Technik im Hinblick auf die Steuerung von Maschinen und Prozessen entwickelt.
1151,Wissenschaftler*innen aus Brunei haben heute eine neue Technik im Hinblick auf Zeitdruck entwickelt.
1152,"Das Institut für Technologie in Brunei hat ein System präsentiert, das im Hinblick auf Zeitdruck mit Menschen wettbewerbsfähig ist."
1153,Äthiopische Wissenschaftler*innen haben heute eine neue Technik im Hinblick auf Arbeitspläne entwickelt.
1154,"Das Institut für Technologie in Äthiopien hat einen Algorithmus entdeckt, der im Hinblick auf Arbeitspläne wie ein Mensch agieren kann."
1155,"Äthiopische Forscher*innen haben einen Algorithmus entdeckt, der für die Gesundheit und Sicherheit von anderen verantwortlich sein kann."
1156,Ein neuer Algorithmus vom Institut für Technologie in Äthiopien agiert im Hinblick auf die Verantwortlichkeit für die Gesundheit und Sicherheit von anderen wie ein Mensch.
1157,"Portugiesische Wissenschaftler*innen haben heute eine neue Technik im Hinblick auf das Erkennen der Bedeutung, exakt bzw. genau zu sein, entwickelt."
1158,"Robotikforscher*innen am portugiesischen Institut für Technologie haben heute eine neue Technik im Hinblick auf das Erkennen der Bedeutung, exakt bzw. genau zu sein, entwickelt."
1159,"Slowakische Wissenschaftler*innen haben einen Algorithmus entdeckt, der sich für die Häufigkeit von Entscheidungsfindungen eignet."
